polled_at_utc,state,site_id,lat,lng,temp_f,short_forecast,precip_pct,wind_mph,snow,ice,is_rain,is_heavy_rain,state_severe_alert,m_weather_delta
2026-08-07T00:04:23Z,IL,IL00057IN011400033,38.5963,-88.9638,75,Mostly Cloudy,12,2,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00055IS006400017,39.3523,-89.6447,75,Mostly Cloudy,12,5,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00057IN007900034,38.0297,-88.9203,77,Mostly Cloudy,8,2,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00080IW005100013,41.3937,-89.5591,76,Partly Cloudy,5,5,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00057IS033300046,41.3918,-87.7749,76,Slight Chance Rain Showers,20,5,False,False,True,False,False,0.05
2026-08-07T00:04:23Z,IL,IL00072IE015200041,39.9923,-88.7827,78,Slight Chance Showers And Thunderstorms,19,7,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00070IE002700042,38.7849,-89.7023,74,Slight Chance Showers And Thunderstorms,15,6,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00039IN008500036,41.7236,-89.0062,77,Mostly Cloudy,13,5,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00064IW008500012,38.2766,-88.8012,76,Mostly Cloudy,10,6,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00057IN026800032,40.5505,-88.0605,76,Slight Chance Rain Showers,23,5,False,False,True,False,False,0.05
2026-08-07T00:04:23Z,IL,IL00055IN010400050,39.8627,-89.5948,77,Chance Showers And Thunderstorms,25,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00072IW015200014,39.9888,-88.7852,78,Slight Chance Showers And Thunderstorms,19,7,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00055IN002700029,38.8649,-89.8532,74,Slight Chance Showers And Thunderstorms,16,6,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00057IN033300049,41.3892,-87.7729,76,Slight Chance Rain Showers,20,5,False,False,True,False,False,0.05
2026-08-07T00:04:23Z,IL,IL00064IE008500039,38.273,-88.8496,76,Mostly Cloudy,11,5,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00074IE015600037,40.2732,-88.6762,77,Slight Chance Showers And Thunderstorms,19,7,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00055IN006400027,39.3465,-89.6408,75,Mostly Cloudy,11,5,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00080IW011700016,41.4473,-88.3285,78,Slight Chance Rain Showers,19,5,False,False,True,False,False,0.05
2026-08-07T00:04:23Z,IL,IL00070IE008600051,39.0651,-88.6745,76,Slight Chance Showers And Thunderstorms,15,2,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00080IE011700043,41.4314,-88.3454,77,Slight Chance Rain Showers,19,5,False,False,True,False,False,0.05
2026-08-07T00:04:23Z,IL,IL00074IW020800052,40.1298,-87.7441,77,Mostly Cloudy,14,3,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00074IW015600009,40.2711,-88.6701,77,Slight Chance Showers And Thunderstorms,19,7,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00074IW002800020,41.2141,-90.3308,76,Slight Chance Showers And Thunderstorms,15,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00074IE002800030,41.2334,-90.333,76,Slight Chance Showers And Thunderstorms,15,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00055IN014900028,40.3599,-89.1099,78,Slight Chance Showers And Thunderstorms,23,7,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00024IW003700010,37.1593,-88.6798,80,Partly Cloudy,0,1,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00055IN019400031,40.8234,-88.6875,78,Slight Chance Rain Showers,22,5,False,False,True,False,False,0.05
2026-08-07T00:04:23Z,IL,IL00055IS002700019,38.8723,-89.8511,74,Slight Chance Showers And Thunderstorms,16,6,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00070IW002700015,38.7884,-89.6889,74,Slight Chance Showers And Thunderstorms,15,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00064IE002500038,38.5481,-89.7731,74,Mostly Cloudy,13,5,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00057IS011400023,38.5965,-88.9677,75,Mostly Cloudy,12,2,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00055IS019400021,40.8371,-88.6833,78,Slight Chance Rain Showers,22,5,False,False,True,False,False,0.05
2026-08-07T00:04:23Z,IL,IL00064IW002500011,38.5491,-89.7633,74,Mostly Cloudy,13,5,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00080IE005100040,41.3938,-89.5665,77,Partly Cloudy,6,5,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00064IW013000053,38.2322,-87.9882,79,Mostly Cloudy,1,3,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00039IS008500026,41.7285,-89.0105,77,Mostly Cloudy,13,5,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00057IS026800022,40.5613,-88.0615,76,Slight Chance Rain Showers,23,5,False,False,True,False,False,0.05
2026-08-07T00:04:23Z,IL,IL00057IN022200048,39.9218,-88.299,76,Mostly Cloudy,14,6,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00074IE011400005,40.6125,-89.245,75,Slight Chance Showers And Thunderstorms,21,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00057IS022200054,39.9314,-88.3043,76,Mostly Cloudy,14,6,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00057IS007900047,38.0962,-88.9138,78,Mostly Cloudy,9,3,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00074IW006200004,40.8802,-90.0895,78,Slight Chance Showers And Thunderstorms,17,3,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00070IW008700045,39.0679,-88.6704,76,Slight Chance Showers And Thunderstorms,15,2,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00057IS016500018,39.1993,-88.502,76,Slight Chance Showers And Thunderstorms,15,3,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00074IW011400006,40.6111,-89.2323,75,Slight Chance Showers And Thunderstorms,21,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00074IE006200001,40.8788,-90.0936,78,Slight Chance Showers And Thunderstorms,17,3,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00070IW014900008,39.4228,-87.6617,76,Mostly Cloudy,13,3,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00057IN016500044,39.1898,-88.5031,76,Mostly Cloudy,14,3,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00055IS010400024,39.8871,-89.5966,77,Chance Showers And Thunderstorms,25,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IL,IL00057IS003200025,37.4699,-89.1329,79,Partly Cloudy,5,1,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IL,IL00057IN003200035,37.4661,-89.1324,79,Partly Cloudy,5,1,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IN,322,38.195,-87.8597,80,Partly Cloudy,0,2,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IN,317,38.5852,-85.7768,81,Mostly Cloudy,14,1,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IN,316,38.5859,-85.7809,81,Mostly Cloudy,14,1,False,False,False,False,False,0.0
2026-08-07T00:04:23Z,IN,315,39.2602,-85.9521,84,Slight Chance Showers And Thunderstorms,15,2,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,314,39.2767,-85.9569,83,Slight Chance Showers And Thunderstorms,15,2,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,313,40.1578,-86.5387,77,Slight Chance Showers And Thunderstorms,15,3,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,312,40.1722,-86.5522,77,Slight Chance Showers And Thunderstorms,15,3,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,311,40.6992,-87.0628,74,Slight Chance Showers And Thunderstorms,18,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,310,40.6984,-87.0646,74,Slight Chance Showers And Thunderstorms,18,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,308,41.1653,-87.271,76,Slight Chance Rain Showers,20,5,False,False,True,False,False,0.05
2026-08-07T00:04:23Z,IN,309,41.1666,-87.2749,76,Slight Chance Rain Showers,20,5,False,False,True,False,False,0.05
2026-08-07T00:04:23Z,IN,318,40.3543,-85.5576,76,Slight Chance Showers And Thunderstorms,15,2,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,319,40.3569,-85.56,76,Slight Chance Showers And Thunderstorms,15,2,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,320,41.2963,-85.0863,73,Slight Chance Showers And Thunderstorms,23,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,321,41.5803,-85.0597,73,Slight Chance Showers And Thunderstorms,22,5,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,300,39.4417,-87.5002,78,Slight Chance Showers And Thunderstorms,15,3,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,302,39.6517,-86.3967,80,Slight Chance Showers And Thunderstorms,15,3,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,301,39.6541,-86.4005,80,Slight Chance Showers And Thunderstorms,15,3,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,303,39.8243,-85.7039,78,Slight Chance Showers And Thunderstorms,15,2,False,False,True,True,False,0.1
2026-08-07T00:04:23Z,IN,304,39.8266,-85.704,78,Slight Chance Showers And Thunderstorms,15,2,False,False,True,True,False,0.1
